Country,Date,pct_ca_eurostat,Adjustment
Albania,2012-Q3,.,None
Albania,2012-Q4,.,None
Albania,2013-Q1,.,None
Albania,2013-Q2,.,None
Albania,2013-Q3,.,None
Albania,2013-Q4,.,None
Albania,2014-Q1,.,None
Albania,2014-Q2,.,None
Albania,2014-Q3,.,None
Albania,2014-Q4,.,None
Albania,2015-Q1,-9.2,None
Albania,2015-Q2,-4.2,None
Albania,2015-Q3,-10.4,None
Albania,2015-Q4,-10.8,None
Albania,2016-Q1,-8.2,None
Albania,2016-Q2,-10.3,None
Albania,2016-Q3,-5.6,None
Albania,2016-Q4,-6.2,None
Albania,2017-Q1,-6.3,None
Albania,2017-Q2,-8.4,None
Albania,2017-Q3,-4.9,None
Albania,2017-Q4,-10.2,None
Albania,2018-Q1,-6.3,None
Albania,2018-Q2,-5,None
Albania,2018-Q3,-4.5,None
Albania,2018-Q4,-11,None
Albania,2019-Q1,-8.6,None
Albania,2019-Q2,-8,None
Albania,2019-Q3,-4.9,None
Albania,2019-Q4,-9.8,None
Albania,2020-Q1,-7.6,None
Albania,2020-Q2,-11.6,None
Albania,2020-Q3,-5.5,None
Albania,2020-Q4,-9.8,None
Albania,2021-Q1,-8.7,None
Albania,2021-Q2,-5.6,None
Albania,2021-Q3,-2.7,None
Albania,2021-Q4,-13.5,None
Albania,2022-Q1,-6.3,None
Albania,2022-Q2,-4.3,None
Albania,2022-Q3,-3.1,None
Albania,2022-Q4,-9.6,None
Albania,2023-Q1,-3.2,None
Albania,2023-Q2,-4.3,None
Albania,2023-Q3,6.1,None
Albania,2023-Q4,-4,None
Albania,2024-Q1,-6.6,None
Albania,2024-Q2,-3.3,None
Albania,2024-Q3,5.4,None
Serbia,1991-Q1,.,None
Serbia,1991-Q2,.,None
Serbia,1991-Q3,.,None
Serbia,1991-Q4,.,None
Serbia,1992-Q1,.,None
Serbia,1992-Q2,.,None
Serbia,1992-Q3,.,None
Serbia,1992-Q4,.,None
Serbia,1993-Q1,.,None
Serbia,1993-Q2,.,None
Serbia,1993-Q3,.,None
Serbia,1993-Q4,.,None
Serbia,1994-Q1,.,None
Serbia,1994-Q2,.,None
Serbia,1994-Q3,.,None
Serbia,1994-Q4,.,None
Serbia,1995-Q1,.,None
Serbia,1995-Q2,.,None
Serbia,1995-Q3,.,None
Serbia,1995-Q4,.,None
Serbia,1996-Q1,.,None
Serbia,1996-Q2,.,None
Serbia,1996-Q3,.,None
Serbia,1996-Q4,.,None
Serbia,1997-Q1,.,None
Serbia,1997-Q2,.,None
Serbia,1997-Q3,.,None
Serbia,1997-Q4,.,None
Serbia,1998-Q1,.,None
Serbia,1998-Q2,.,None
Serbia,1998-Q3,.,None
Serbia,1998-Q4,.,None
Serbia,1999-Q1,.,None
Serbia,1999-Q2,.,None
Serbia,1999-Q3,.,None
Serbia,1999-Q4,.,None
Serbia,2000-Q1,.,None
Serbia,2000-Q2,.,None
Serbia,2000-Q3,.,None
Serbia,2000-Q4,.,None
Serbia,2001-Q1,.,None
Serbia,2001-Q2,.,None
Serbia,2001-Q3,.,None
Serbia,2001-Q4,.,None
Serbia,2002-Q1,.,None
Serbia,2002-Q2,.,None
Serbia,2002-Q3,.,None
Serbia,2002-Q4,.,None
Serbia,2003-Q1,.,None
Serbia,2003-Q2,.,None
Serbia,2003-Q3,.,None
Serbia,2003-Q4,.,None
Serbia,2004-Q1,.,None
Serbia,2004-Q2,.,None
Serbia,2004-Q3,.,None
Serbia,2004-Q4,.,None
Serbia,2005-Q1,.,None
Serbia,2005-Q2,.,None
Serbia,2005-Q3,.,None
Serbia,2005-Q4,.,None
Serbia,2006-Q1,.,None
Serbia,2006-Q2,.,None
Serbia,2006-Q3,.,None
Serbia,2006-Q4,.,None
Serbia,2007-Q1,.,None
Serbia,2007-Q2,.,None
Serbia,2007-Q3,.,None
Serbia,2007-Q4,.,None
Serbia,2008-Q1,.,None
Serbia,2008-Q2,.,None
Serbia,2008-Q3,.,None
Serbia,2008-Q4,.,None
Serbia,2009-Q1,.,None
Serbia,2009-Q2,.,None
Serbia,2009-Q3,.,None
Serbia,2009-Q4,.,None
Serbia,2010-Q1,.,None
Serbia,2010-Q2,.,None
Serbia,2010-Q3,.,None
Serbia,2010-Q4,.,None
Serbia,2011-Q1,-11.7,None
Serbia,2011-Q2,-9.7,None
Serbia,2011-Q3,-9.6,None
Serbia,2011-Q4,-8.9,None
Serbia,2012-Q1,-12.4,None
Serbia,2012-Q2,-10.9,None
Serbia,2012-Q3,-8.2,None
Serbia,2012-Q4,-10.5,None
Serbia,2013-Q1,-7.6,None
Serbia,2013-Q2,-4,None
Serbia,2013-Q3,-3.9,None
Serbia,2013-Q4,-6.7,None
Serbia,2014-Q1,-5.4,None
Serbia,2014-Q2,-5.7,None
Serbia,2014-Q3,-4,None
Serbia,2014-Q4,-5.5,None
Serbia,2015-Q1,-5.9,None
Serbia,2015-Q2,-2.9,None
Serbia,2015-Q3,-3.5,None
Serbia,2015-Q4,-4.3,None
Serbia,2016-Q1,-4.2,None
Serbia,2016-Q2,-3.1,None
Serbia,2016-Q3,-2.9,None
Serbia,2016-Q4,-3.6,None
Serbia,2017-Q1,-6.5,None
Serbia,2017-Q2,-3.1,None
Serbia,2017-Q3,-3.8,None
Serbia,2017-Q4,-6.7,None
Serbia,2018-Q1,-7.1,None
Serbia,2018-Q2,-2.8,None
Serbia,2018-Q3,-4,None
Serbia,2018-Q4,-5,None
Serbia,2019-Q1,-8.4,None
Serbia,2019-Q2,-5.5,None
Serbia,2019-Q3,-4.7,None
Serbia,2019-Q4,-8.7,None
Serbia,2020-Q1,-8.4,None
Serbia,2020-Q2,-2.9,None
Serbia,2020-Q3,-3.9,None
Serbia,2020-Q4,-1.7,None
Serbia,2021-Q1,0.2,None
Serbia,2021-Q2,-5.2,None
Serbia,2021-Q3,-4.7,None
Serbia,2021-Q4,-6,None
Serbia,2022-Q1,-10.9,None
Serbia,2022-Q2,-8.6,None
Serbia,2022-Q3,-2.5,None
Serbia,2022-Q4,-4.8,None
Serbia,2023-Q1,-0.9,None
Serbia,2023-Q2,-2.2,None
Serbia,2023-Q3,-1.1,None
Serbia,2023-Q4,-5,None
Serbia,2024-Q1,-1.9,None
Serbia,2024-Q2,-3.9,None
Serbia,2024-Q3,-10.4,None
Türkiye,1991-Q1,.,None
Türkiye,1991-Q2,.,None
Türkiye,1991-Q3,.,None
Türkiye,1991-Q4,.,None
Türkiye,1992-Q1,.,None
Türkiye,1992-Q2,.,None
Türkiye,1992-Q3,.,None
Türkiye,1992-Q4,.,None
Türkiye,1993-Q1,.,None
Türkiye,1993-Q2,.,None
Türkiye,1993-Q3,.,None
Türkiye,1993-Q4,.,None
Türkiye,1994-Q1,.,None
Türkiye,1994-Q2,.,None
Türkiye,1994-Q3,.,None
Türkiye,1994-Q4,.,None
Türkiye,1995-Q1,.,None
Türkiye,1995-Q2,.,None
Türkiye,1995-Q3,.,None
Türkiye,1995-Q4,.,None
Türkiye,1996-Q1,.,None
Türkiye,1996-Q2,.,None
Türkiye,1996-Q3,.,None
Türkiye,1996-Q4,.,None
Türkiye,1997-Q1,.,None
Türkiye,1997-Q2,.,None
Türkiye,1997-Q3,.,None
Türkiye,1997-Q4,.,None
Türkiye,1998-Q1,.,None
Türkiye,1998-Q2,.,None
Türkiye,1998-Q3,.,None
Türkiye,1998-Q4,.,None
Türkiye,1999-Q1,.,None
Türkiye,1999-Q2,.,None
Türkiye,1999-Q3,.,None
Türkiye,1999-Q4,.,None
Türkiye,2000-Q1,.,None
Türkiye,2000-Q2,.,None
Türkiye,2000-Q3,.,None
Türkiye,2000-Q4,.,None
Türkiye,2001-Q1,.,None
Türkiye,2001-Q2,.,None
Türkiye,2001-Q3,.,None
Türkiye,2001-Q4,.,None
Türkiye,2002-Q1,.,None
Türkiye,2002-Q2,.,None
Türkiye,2002-Q3,.,None
Türkiye,2002-Q4,.,None
Türkiye,2003-Q1,.,None
Türkiye,2003-Q2,.,None
Türkiye,2003-Q3,.,None
Türkiye,2003-Q4,.,None
Türkiye,2004-Q1,.,None
Türkiye,2004-Q2,.,None
Türkiye,2004-Q3,.,None
Türkiye,2004-Q4,.,None
Türkiye,2005-Q1,.,None
Türkiye,2005-Q2,.,None
Türkiye,2005-Q3,.,None
Türkiye,2005-Q4,.,None
Türkiye,2006-Q1,.,None
Türkiye,2006-Q2,.,None
Türkiye,2006-Q3,.,None
Türkiye,2006-Q4,.,None
Türkiye,2007-Q1,.,None
Türkiye,2007-Q2,.,None
Türkiye,2007-Q3,.,None
Türkiye,2007-Q4,.,None
Türkiye,2008-Q1,.,None
Türkiye,2008-Q2,.,None
Türkiye,2008-Q3,.,None
Türkiye,2008-Q4,.,None
Türkiye,2009-Q1,.,None
Türkiye,2009-Q2,.,None
Türkiye,2009-Q3,.,None
Türkiye,2009-Q4,.,None
Türkiye,2010-Q1,-5.7,None
Türkiye,2010-Q2,-5.5,None
Türkiye,2010-Q3,-4.5,None
Türkiye,2010-Q4,-7.5,None
Türkiye,2011-Q1,-11.5,None
Türkiye,2011-Q2,-10.6,None
Türkiye,2011-Q3,-6.8,None
Türkiye,2011-Q4,-7.5,None
Türkiye,2012-Q1,-8.6,None
Türkiye,2012-Q2,-6.1,None
Türkiye,2012-Q3,-1.4,None
Türkiye,2012-Q4,-3.9,None
Türkiye,2013-Q1,-6.8,None
Türkiye,2013-Q2,-6.5,None
Türkiye,2013-Q3,-2.1,None
Türkiye,2013-Q4,-5.5,None
Türkiye,2014-Q1,-5,None
Türkiye,2014-Q2,-4.1,None
Türkiye,2014-Q3,-0.2,None
Türkiye,2014-Q4,-4.8,None
Türkiye,2015-Q1,-4.2,None
Türkiye,2015-Q2,-4.2,None
Türkiye,2015-Q3,1.1,None
Türkiye,2015-Q4,-2.8,None
Türkiye,2016-Q1,-3.4,None
Türkiye,2016-Q2,-4.2,None
Türkiye,2016-Q3,-0.3,None
Türkiye,2016-Q4,-2.5,None
Türkiye,2017-Q1,-4,None
Türkiye,2017-Q2,-5.1,None
Türkiye,2017-Q3,-2,None
Türkiye,2017-Q4,-5.5,None
Türkiye,2018-Q1,-7.4,None
Türkiye,2018-Q2,-6.3,None
Türkiye,2018-Q3,4,None
Türkiye,2018-Q4,3.4,None
Türkiye,2019-Q1,-0.2,None
Türkiye,2019-Q2,0.8,None
Türkiye,2019-Q3,6.2,None
Türkiye,2019-Q4,0.6,None
Türkiye,2020-Q1,-3.9,None
Türkiye,2020-Q2,-7.3,None
Türkiye,2020-Q3,-3.5,None
Türkiye,2020-Q4,-3.3,None
Türkiye,2021-Q1,-3.5,None
Türkiye,2021-Q2,-2.7,None
Türkiye,2021-Q3,3,None
Türkiye,2021-Q4,-0.8,None
Türkiye,2022-Q1,-9.9,None
Türkiye,2022-Q2,-5.1,None
Türkiye,2022-Q3,-2.7,None
Türkiye,2022-Q4,-4.1,None
Türkiye,2023-Q1,-9.4,None
Türkiye,2023-Q2,-4.2,None
Türkiye,2023-Q3,-0.6,None
Türkiye,2023-Q4,-1.5,None
Türkiye,2024-Q1,-3.4,None
Türkiye,2024-Q2,-1.5,None
Türkiye,2024-Q3,2.6,None
Kosovo,1991-Q1,.,None
Kosovo,1991-Q2,.,None
Kosovo,1991-Q3,.,None
Kosovo,1991-Q4,.,None
Kosovo,1992-Q1,.,None
Kosovo,1992-Q2,.,None
Kosovo,1992-Q3,.,None
Kosovo,1992-Q4,.,None
Kosovo,1993-Q1,.,None
Kosovo,1993-Q2,.,None
Kosovo,1993-Q3,.,None
Kosovo,1993-Q4,.,None
Kosovo,1994-Q1,.,None
Kosovo,1994-Q2,.,None
Kosovo,1994-Q3,.,None
Kosovo,1994-Q4,.,None
Kosovo,1995-Q1,.,None
Kosovo,1995-Q2,.,None
Kosovo,1995-Q3,.,None
Kosovo,1995-Q4,.,None
Kosovo,1996-Q1,.,None
Kosovo,1996-Q2,.,None
Kosovo,1996-Q3,.,None
Kosovo,1996-Q4,.,None
Kosovo,1997-Q1,.,None
Kosovo,1997-Q2,.,None
Kosovo,1997-Q3,.,None
Kosovo,1997-Q4,.,None
Kosovo,1998-Q1,.,None
Kosovo,1998-Q2,.,None
Kosovo,1998-Q3,.,None
Kosovo,1998-Q4,.,None
Kosovo,1999-Q1,.,None
Kosovo,1999-Q2,.,None
Kosovo,1999-Q3,.,None
Kosovo,1999-Q4,.,None
Kosovo,2000-Q1,.,None
Kosovo,2000-Q2,.,None
Kosovo,2000-Q3,.,None
Kosovo,2000-Q4,.,None
Kosovo,2001-Q1,.,None
Kosovo,2001-Q2,.,None
Kosovo,2001-Q3,.,None
Kosovo,2001-Q4,.,None
Kosovo,2002-Q1,.,None
Kosovo,2002-Q2,.,None
Kosovo,2002-Q3,.,None
Kosovo,2002-Q4,.,None
Kosovo,2003-Q1,.,None
Kosovo,2003-Q2,.,None
Kosovo,2003-Q3,.,None
Kosovo,2003-Q4,.,None
Kosovo,2004-Q1,.,None
Kosovo,2004-Q2,.,None
Kosovo,2004-Q3,.,None
Kosovo,2004-Q4,.,None
Kosovo,2005-Q1,.,None
Kosovo,2005-Q2,.,None
Kosovo,2005-Q3,.,None
Kosovo,2005-Q4,.,None
Kosovo,2006-Q1,.,None
Kosovo,2006-Q2,.,None
Kosovo,2006-Q3,.,None
Kosovo,2006-Q4,.,None
Kosovo,2007-Q1,.,None
Kosovo,2007-Q2,.,None
Kosovo,2007-Q3,.,None
Kosovo,2007-Q4,.,None
Kosovo,2008-Q1,.,None
Kosovo,2008-Q2,.,None
Kosovo,2008-Q3,.,None
Kosovo,2008-Q4,.,None
Kosovo,2009-Q1,.,None
Kosovo,2009-Q2,.,None
Kosovo,2009-Q3,.,None
Kosovo,2009-Q4,.,None
Kosovo,2010-Q1,-7.1,None
Kosovo,2010-Q2,-12.9,None
Kosovo,2010-Q3,-17.5,None
Kosovo,2010-Q4,-12.3,None
Kosovo,2011-Q1,-7.4,None
Kosovo,2011-Q2,-16.2,None
Kosovo,2011-Q3,-3.1,None
Kosovo,2011-Q4,-26.6,None
Kosovo,2012-Q1,-1.5,None
Kosovo,2012-Q2,-11.4,None
Kosovo,2012-Q3,2.5,None
Kosovo,2012-Q4,-13.8,None
Kosovo,2013-Q1,0.7,None
Kosovo,2013-Q2,-8.5,None
Kosovo,2013-Q3,6.4,None
Kosovo,2013-Q4,-12.6,None
Kosovo,2014-Q1,-2.9,None
Kosovo,2014-Q2,-11.4,None
Kosovo,2014-Q3,8.1,None
Kosovo,2014-Q4,-15.1,None
Kosovo,2015-Q1,-5.5,None
Kosovo,2015-Q2,-16.9,None
Kosovo,2015-Q3,5.7,None
Kosovo,2015-Q4,-19.9,None
Kosovo,2016-Q1,-11.3,None
Kosovo,2016-Q2,-16.3,None
Kosovo,2016-Q3,7.6,None
Kosovo,2016-Q4,-15,None
Kosovo,2017-Q1,-10.7,None
Kosovo,2017-Q2,-13.9,None
Kosovo,2017-Q3,11.8,None
Kosovo,2017-Q4,-11.7,None
Kosovo,2018-Q1,-7.5,None
Kosovo,2018-Q2,-14.1,None
Kosovo,2018-Q3,4,None
Kosovo,2018-Q4,-13.7,None
Kosovo,2019-Q1,-5.5,None
Kosovo,2019-Q2,-11.2,None
Kosovo,2019-Q3,7.8,None
Kosovo,2019-Q4,-14.7,None
Kosovo,2020-Q1,-4.8,None
Kosovo,2020-Q2,-9.2,None
Kosovo,2020-Q3,-5.3,None
Kosovo,2020-Q4,-8.5,None
Kosovo,2021-Q1,-9.8,None
Kosovo,2021-Q2,-16,None
Kosovo,2021-Q3,6.5,None
Kosovo,2021-Q4,-17.1,None
Kosovo,2022-Q1,-17.2,None
Kosovo,2022-Q2,-15.5,None
Kosovo,2022-Q3,4.8,None
Kosovo,2022-Q4,-16.4,None
Kosovo,2023-Q1,-11.7,None
Kosovo,2023-Q2,-14,None
Kosovo,2023-Q3,8.1,None
Kosovo,2023-Q4,-15.4,None
Kosovo,2024-Q1,-15.2,None
Kosovo,2024-Q2,-14.8,None
Kosovo,2024-Q3,.,None
